tweet_id, num_friends, num_followers, folfriend_ratio, times_listed, has_url, is_verified, num_tweets
578872874204733440,151,128,0.8476821,9,true,false,6137
578875355685072896,105,152,1.4476191,7,true,false,1315
578885046972596224,1077,572,0.5311049,24,true,false,3685
578887714961022976,98,141,1.4387755,2,true,false,3659
578889018630410240,2001,495,0.24737631,22,true,false,5512
578895417749950464,279,110,0.39426523,2,true,false,162668
578905555198181376,56,47,0.83928573,7,true,false,243
578910711260291072,28,10064,359.42856,6,true,false,4890
578910868349534208,0,312,0.0,23,false,false,205876
578928605805297664,105,21,0.2,1,false,false,478
578929368161918976,0,3,0.0,3,true,false,59130
578929748170158080,819,1203,1.4688644,113,true,false,11724
578965406674784256,217,66,0.30414745,1,false,false,776
578975112956940289,251,107,0.42629483,2,false,false,2746
578978967388102656,866,271,0.31293303,8,false,false,2066
578953892546887680,167,125,0.74850297,1,false,false,104
578999954825461760,0,3844,0.0,573,true,false,1129000
579023799435333632,210,25,0.11904762,3,false,false,33
579005798199619584,267,187,0.70037454,4,false,false,7845
579203501135380481,27,26,0.962963,2,true,false,1039
579243756563509248,1029,355,0.34499514,16,true,false,1070
579281529513381888,76,489,6.4342103,3,false,false,10501
579282897284239360,75,35,0.46666667,2,true,false,361
579112898267480064,864,359,0.41550925,10,false,false,18230
579132862315655168,1418,486,0.34273624,6,true,false,24048
579159931271548928,176,233,1.3238636,2,false,false,20432
579360337465618432,637,1841,2.8901098,13,false,false,128843
579409960116719616,340,298,0.87647057,19,false,false,22413
579425905753350144,9,3,0.33333334,0,false,false,16
579457643296604160,139,181,1.3021582,1,false,false,1664
579491021383401473,240,624,2.6,31,true,false,12862
579912529222193152,211,207,0.9810427,1,true,false,196
580131649129709568,5392,10081,1.8696216,32,true,false,12667
581503631024873472,47,14,0.29787233,1,false,false,91
585103806486175745,150,57,0.38,5,false,false,178
578468722714787840,27,28,1.037037,1,true,false,869
578494717236744192,3878,3810,0.9824652,80,true,false,2456
578495798444482560,679,93,0.13696612,1,true,false,22
578527798626746368,1028,746,0.72568095,14,true,false,2662
578533029272023040,186,70,0.37634408,0,false,false,30
578569309183696896,199,304,1.5276382,9,true,false,3560
578708562865688576,413,610,1.4769976,20,true,false,14661
578716179931480064,75,36,0.48,0,false,false,355
578719867559251968,848,486,0.5731132,3,true,false,7412
578805003181301760,246,112,0.45528457,5,true,false,177
578832316283387904,502,214,0.42629483,5,true,false,376
578839030844014592,498,881,1.7690763,93,true,false,5403
578841785981612032,676,850,1.2573965,18,false,false,3489
578841951967014912,745,1873,2.5140939,34,true,false,32312
578841991062138880,460,711,1.5456522,17,false,false,20715
578842181357670400,26361,31237,1.1849703,28,false,false,1931
578842781239623680,269,72,0.267658,0,false,false,885
578847517741285377,3303,3949,1.1955798,74,true,false,23427
578850033245773824,1382,1225,0.8863965,72,true,false,13449
578850286682443776,683,215,0.31478772,3,true,false,2699
578820858157920256,1520,1828,1.2026316,60,true,false,1896
578524569104973824,67,4011,59.865673,34,true,true,456
581504081874804736,271,161,0.59409595,1,false,false,3999
579405257773441025,153,56,0.36601308,1,false,false,3403
579097215794196480,564,613,1.0868795,7,false,false,17955
578691456363327488,3,2,0.6666667,0,false,false,3
578927630885453824,493,388,0.78701824,34,false,false,4922
578987733403701248,16,94,5.875,2,true,false,272
578950425996562432,138,135,0.9782609,0,false,false,154
578933945334657025,239,457,1.9121339,3,true,false,982
580122315851202560,815,794,0.97423315,3,false,false,34470
578872717925036032,200,683,3.415,11,true,false,263
578997986467811328,1,250,250.0,7,true,false,1226
580473753139847168,29052,31242,1.0753821,422,true,false,2867
578863770220384256,1889,1290,0.682901,88,false,false,81099
578854135002456065,392,99,0.25255102,0,false,false,78
578859412707737600,65,19,0.2923077,1,false,false,15
578856466926436352,1039,303,0.29162657,0,false,false,5775
578638448300593152,199,20539,103.21105,149,true,false,19783
581573053420675073,5821,5926,1.0180382,35,false,false,683
578856904081948673,1634,797,0.4877601,7,true,false,1651
578994974085275648,198,204188,1031.2526,12688,true,true,92266
578846322196889600,36761,37814,1.0286444,110,true,false,10377
578847982558248961,3885,12443,3.2028315,240,true,false,6090
578856556806033408,840,2923,3.4797618,24,false,false,32520
581340297310785536,505,19073,37.76832,10,true,false,9595
578860210544070657,329,162,0.4924012,3,true,false,648
578857948195262464,2218,3604,1.6248872,232,true,false,31157
578903716067151872,853,133,0.15592028,4,false,false,1302
578859820977094657,834,2479,2.9724221,19,false,false,51872
578855264562126848,439,2318,5.2801824,64,true,false,58202
582624369006002176,336,229,0.68154764,4,false,false,8721
582597603747094529,905,1494,1.6508287,0,true,false,71241
582599068204957696,242,211,0.8719008,1,false,false,7091
582623138099388417,210,52,0.24761905,2,false,false,411
582666721711910912,538,169,0.3141264,1,false,false,452
583108870496657408,625,1022,1.6352,2,true,false,8498
582594430739173376,485,2236,4.610309,18,true,false,5809
578851379281817600,605,1426,2.357025,48,true,false,5923
578859014349520896,2708,2647,0.97747415,136,true,false,79987
578858931222667264,361,490,1.3573407,16,false,false,10550
578945859028680704,668,488,0.7305389,13,false,false,6222
578944371891912704,1728,2877,1.6649306,21,true,false,26001
578944375608119297,962,1162,1.2079002,4,true,false,1455
579004264628011008,15,9,0.6,0,false,false,204
579069464932581376,157,80,0.50955415,1,false,false,2755
579050534230847488,182,131,0.7197802,4,false,false,732
578953125291278336,312,300,0.96153843,27,true,false,2354
578946879024685056,383,1420,3.7075717,72,true,false,73177
578948430313234432,212,205,0.9669811,9,true,false,2527
578944882712186880,1972,112540,57.068966,3302,true,false,22202
579124088410644480,124,917,7.395161,86,false,false,37495
578960614749577216,834,18612,22.316547,800,true,false,246719
579016447747325953,661,1958,2.9621785,160,true,false,591
578986740096045056,262,444,1.6946565,22,false,false,20834
578986743795474432,207,386,1.8647343,6,false,false,26180
578983474125746176,341,323,0.94721407,33,false,false,5546
578982912596426752,1224,68046,55.593136,3033,true,false,32198
579029763483942912,658,3955,6.010638,135,false,false,34508
578978321561563136,1246,10066,8.078651,572,true,false,10340
580145239245078530,488,163,0.33401638,2,true,false,346
579029714137927680,421,307,0.72921616,22,true,false,39678
579028505687662592,763,172650,226.27785,2963,true,true,4111
579768948213813248,2312,4423,1.9130623,96,false,false,83178
579058199963267072,629,1500,2.3847377,97,true,false,13021
579184461390155776,208,131,0.6298077,13,true,false,2469
579048146023632896,1627,16574,10.186847,1222,true,false,111702
579675227908632577,1203,8299,6.8985868,676,true,false,22679
581370571465887744,39,266,6.820513,4,false,false,2456
579550325796937728,751,770,1.0252995,45,true,false,12952
579820629156892672,264,75,0.2840909,4,false,false,351
579623577080741888,665,14245,21.421053,763,true,true,24451
579294012231659521,941,152,0.16153029,2,false,false,9092
579121292898476032,44,120,2.7272727,1,false,false,596
579013953252012032,201,506,2.517413,63,true,false,1966
579348690789359616,1890,3102,1.6412698,147,true,false,38428
579027679627837440,128,224,1.75,10,true,false,1486
579204366063779841,1743,5260,3.0177853,134,true,false,1641
579120329055850496,297,41015,138.09764,1220,false,true,1765
579345488069177344,5,232331,46466.2,6136,true,true,144724
579350532994760704,5,1120,224.0,72,true,false,20410
579172761463062528,18,5790,321.66666,175,false,false,15371
579280743198695425,35,16,0.45714286,0,false,false,346
579598122243887104,1996,1391,0.6968938,31,true,false,1785
579014406920499200,1525,1526,1.0006558,109,true,false,28145
578960400294739969,445,21468,48.242695,1380,true,false,48969
578838745824256000,928,705,0.7596983,19,true,false,22642
578846258900537344,1997,634,0.3174762,9,true,false,1151
578848174128893952,82,36,0.4390244,2,true,false,119
578996207684620288,207,386,1.8647343,6,false,false,26183
578996329982070784,262,444,1.6946565,22,false,false,20836
579250609943089152,0,9,0.0,0,false,false,2342
579312754823168001,84,558,6.642857,69,true,false,5482
578963484785971200,37,24,0.6486486,0,true,false,529
578968360521740288,248,172,0.6935484,1,false,false,7905
578969456287830016,19,30347,1597.2106,9,true,false,9755
578970914861113344,118,49,0.41525424,8,true,false,3344
578971322174304256,0,348,0.0,48,false,false,266532
578995229342244864,562,4356,7.75089,28,true,false,19609
578996157541531648,7,0,0.0,0,false,false,3
579001152362049536,44,35,0.79545456,4,true,false,229
579003412555165696,142,93,0.6549296,2,false,false,1400
579004844738027520,95,72,0.75789475,3,false,false,2865
579014231992881152,1125,1202,1.0684445,5,false,false,13995
579034160121163777,207,156,0.7536232,0,false,false,1248
579087013158109184,74,74,1.0,0,false,false,2567
579215874135056384,9,4,0.44444445,1,false,false,2365
579233037449371648,1153,785,0.6808326,12,true,false,4619
579235655537983488,49,159,3.2448978,11,true,false,26325
579250038481809408,534,506,0.94756556,17,false,false,6239
579275560897142784,1433,1295,0.90369856,97,true,false,12852
579365792304787457,1901,1415,0.74434507,53,false,false,18898
579426495132786688,0,4,0.0,0,true,false,189
579428022840901632,909,61,0.06710671,1,false,false,1831
579429799267037184,19,30324,1596.0,10,true,false,11013
579431094837182465,0,308,0.0,23,false,false,208949
579431306586619905,0,360,0.0,52,false,false,270414
579432863889641474,9,284,31.555555,7,false,false,985
579554773181054976,315,121,0.384127,1,false,false,3035
579565972618641409,139,159,1.1438849,5,true,false,22450
579568183847174144,86,67,0.7790698,4,true,false,306
579644614870769664,269,213,0.79182154,1,false,false,2364
579866298529673217,409,795,1.9437653,26,false,false,54974
579666015312867328,1961,6859,3.4977052,300,true,true,20524
579978124756144128,191,42,0.21989529,0,false,false,818
580054240816603136,224,1799,8.03125,88,true,false,17002
580063038189002752,699,384,0.5493562,11,false,false,8978
580071230419677184,300,174,0.58,4,false,false,25570
580118446354075649,48,95,1.9791666,0,false,false,132
580142165973561344,126,79,0.6269841,3,false,false,3482
580156635517231104,405,477,1.1777778,3,false,false,1625
580184949564661762,18,22,1.2222222,0,false,false,1480
580188534977523713,25,9,0.36,0,false,false,106
580347309432541184,691,1625,2.3516643,8,true,false,920
583862106778423296,1245,554095,445.0562,62,true,false,18718
578983155056644097,138,421,3.0507247,29,false,false,13155
578967910569345024,281,290,1.0320284,4,false,false,4463
578988709577646080,1274,1953,1.5329671,121,true,false,22482
580308596610600960,1332,1819,1.3656156,139,true,false,31682
578972523884318720,632,577,0.91297466,0,false,false,668
579713742289633281,248,34,0.13709678,0,false,false,511
579043490769797122,1095,3028,2.7652967,131,true,false,89143
580182259090751488,1105,1014,0.91764706,8,false,false,1044
578824239710617600,738,630,0.85365856,11,true,false,1356
578985090891563008,1274,1953,1.5329671,121,true,false,22480
579591376549076992,10,15,1.5,0,false,false,947
578986964172570624,1792,917,0.51171875,32,true,false,17770
579008169403396096,86,20,0.23255815,0,false,false,182
578997562469982208,2428,10002,4.11944,318,false,false,9914
578991762674421760,474,634,1.3375528,15,true,false,3227
578982797789921280,304,51271,168.6546,1457,true,false,13348
579010243272839168,391,4208,10.762148,223,true,false,9044
579012797754830848,262,119,0.45419848,0,false,false,171
578970105872134144,385,380684,988.7896,11621,true,true,52679
578960051009904643,538,16491,30.652416,1191,true,false,30674
579695115259797505,1999,482,0.24112056,11,false,false,763
578984454460452864,1285,766,0.596109,42,true,false,3083
578988196673032193,935,421,0.45026737,0,false,false,2801
579007346485145600,171,176,1.0292398,17,true,false,7821
579011740379299841,1045,1957,1.8727273,76,true,false,30700
579041142127251456,623,302,0.4847512,8,false,false,9404
579184070598471680,596,649,1.0889262,14,false,false,3212
579262649864613888,329,1311,3.9848025,5,false,false,60738
579611547959431168,285,235,0.8245614,14,false,false,9482
579991302550360064,343,137,0.39941692,6,false,false,5949
581244152194682880,96,9,0.09375,0,false,false,350
579604766268878848,269,927,3.4460967,61,true,false,26130
579293028105523200,637,251,0.39403453,4,false,false,6128
579319170099232768,92,92,1.0,3,false,false,185
579604248532557824,18880,23462,1.2426907,823,true,false,6060
579019578107396097,114,107,0.9385965,1,true,false,324
578962001948442624,1938,21619,11.155314,276,true,false,127273
579006440737808385,488,227,0.46516395,7,true,false,368
579062317217894400,835,526,0.6299401,19,false,false,15189
578961716547096576,477,789,1.654088,69,true,false,17027
578961283963310080,184,251,1.3641304,41,true,false,6708
578961228665630720,754,1164,1.5437666,68,true,false,13117
578960364488011776,477,789,1.654088,69,true,false,17026
578959884093415424,310,1475,4.7580647,103,true,false,1567
578984253905592320,18916,23208,1.2268978,814,true,false,6005
578898047247187968,304,704,2.3157895,45,true,false,20083
591278013746122752,1690,679,0.40177515,16,true,false,7995
591305218803027969,1288,794,0.6164596,19,true,false,23446
591407369332076544,221,4348,19.674208,141,true,false,29995
591617889725239296,746,130074,174.36192,2169,true,true,158042
591633268728004608,182,89,0.489011,0,false,false,1671
591672715381055488,110,38,0.34545454,2,false,false,329
591697854739193857,392,707,1.8035715,44,true,false,34427
592100885200818177,2963,3434,1.1589605,56,false,false,36353
591318626742992896,2622,2602,0.9923722,46,true,false,27909
591410467614158848,0,205,0.0,16,false,false,178984
591419653278212096,456,228,0.5,1,false,false,2338
591423653100670976,8614,8605,0.9989552,53,true,false,17674
591437674755522561,167,10669,63.886227,21,false,false,652
591458963259924482,1328,721,0.54292166,13,false,false,14232
591555787207520256,1951,2981,1.5279344,18,false,false,8702
591568080498774016,246,394,1.601626,6,false,false,13753
591581646299598848,25,18,0.72,1,false,false,60
591600307563540481,628,314,0.5,6,false,false,2284
591600885534498817,99,96,0.969697,21,true,false,9341
591609398402752513,59,3,0.050847456,0,false,false,24
591645030030376961,42,4,0.0952381,0,false,false,108
591651263730823169,230,104,0.45217392,0,true,false,570
591669830534631424,9675,9097,0.9402584,90,false,false,54131
591678392354770945,31,4,0.12903225,0,false,false,4611
591678427087900672,31,4,0.12903225,0,false,false,4612
591678428522409984,31,4,0.12903225,0,false,false,4613
591678439154913280,31,4,0.12903225,0,false,false,4614
591680673007599616,2001,272,0.13593203,2,false,false,392
591702625764028416,1996,1804,0.90380764,4,true,false,25179
591913138120884225,29,22,0.7586207,1,true,false,153
592002690047090689,6180,66836,10.814887,2150,true,false,34322
592399072717369344,754,130301,172.813,2166,true,true,158367
591315965310283777,2110,6519,3.0895734,100,true,false,5828
591602575759249409,374,62213,166.34492,631,true,true,55116
591344083706195968,1151,882,0.7662902,91,true,false,102242
591353424291229696,2387,2784,1.1663176,148,false,false,70900
591364273202409472,319,142,0.44514108,1,true,false,1065
591380760621252610,129,86,0.6666667,1,true,false,9155
591417877795840000,63,74,1.1746032,5,false,false,4699
591624190559649792,1589,8308,5.2284455,219,true,false,22761
591649054171340801,570,338,0.5929825,7,true,false,1136
591673593219579904,221,249,1.1266968,0,true,false,665
591710266561142784,46,18,0.39130434,0,false,false,1208
591469549448400899,132,25,0.18939394,0,true,false,59
591486673608781826,1389,255,0.18358532,1,false,false,1833
591488951942164480,527,313,0.5939279,7,false,false,199
591496849254584320,823,922,1.1202916,28,false,false,61650
591502127857414145,1985,1159,0.5838791,14,true,false,8090
591506892062494721,987,430,0.43566364,24,true,false,9666
591507197143617536,213,78,0.36619717,4,false,false,1437
591516920664436736,126,143,1.1349206,9,true,false,3184
591543616629297152,12,3,0.25,0,false,false,733
591544646280425473,1201,288,0.23980017,6,false,false,9615
591547785322704897,1790,832,0.46480447,26,true,false,107515
591565206716870656,115,74,0.6434783,3,false,false,4048
591601389370900480,779,458,0.58793324,5,false,false,4579
591602255922626560,40,12,0.3,0,false,false,750
591603520677289984,116,222,1.9137931,0,true,false,5689
591611974741426177,3634,3648,1.0038525,87,false,false,52259
591635972875390976,164,178,1.0853659,0,false,false,2840
591636778307620864,169,238,1.4082841,8,false,false,5707
591671807813517312,45,47,1.0444444,0,true,false,315
591991065340678145,105,110,1.0476191,0,false,false,239
591510642932068352,914,834,0.91247267,0,false,false,5690
591289063791005697,1857,1616,0.8702208,5,true,false,6376
591301254078402561,5346,7095,1.3271605,104,true,false,6153
591349334903492610,52,39,0.75,4,false,false,8611
591459927568162816,2001,238,0.11894053,4,false,false,2809
591556162350239744,73,28,0.38356164,1,false,false,7527
591569920049041409,1349,408,0.30244625,17,false,false,77113
591679960861007872,441,175,0.3968254,1,false,false,4138
591381989539782656,73,173,2.369863,16,true,false,7225
591361128694816768,1,302,302.0,32,false,false,318855
591361472720150528,1,44,44.0,3,false,false,14705
591361509672034306,2019,2084,1.0321941,29,true,false,55111
591362532138332160,393,1745,4.4402037,69,false,false,66909
591365212533460992,1068,1134,1.0617977,25,true,false,90675
591365585226706944,1,704,704.0,46,true,false,248078
591378245481734144,670,689,1.0283582,34,true,false,47860
591379251548581888,574,623,1.0853659,8,false,false,15425
591387399004925953,1481,248,0.16745442,0,true,false,2329
591433645463707649,167,149,0.89221555,3,false,false,36287
591561422783451137,28,10,0.35714287,0,false,false,45
591604914016555011,1894,515,0.2719113,7,false,false,15304
591628959923589120,149,96,0.6442953,0,false,false,1962
591680791299502080,950,527,0.55473685,1,true,false,917
591697691425579011,328,248,0.75609756,1,true,false,740
591872922626568192,1778,668,0.37570304,4,false,false,1105
592017756549025793,32,6,0.1875,1,false,false,22
592250382937493504,2221,2062,0.92841065,112,true,false,5399
591364500135153664,415,9793,23.59759,394,false,false,156632
590694450608918528,229,98,0.4279476,3,false,false,1209
591307811415580673,956,15100,15.794979,158,true,true,32583
591335771803627520,808,1359,1.6819307,60,true,false,6228
591365082262609921,36,25,0.6944444,0,false,false,3166
591393162091954177,825,583,0.70666665,5,true,false,9732
591429029632282625,1846,1056,0.57204765,10,true,false,2184
591438428090281985,3571,3329,0.93223184,64,false,false,42057
591463872843755523,1598,1788,1.1188986,6,false,false,11532
591480130540732416,573,155,0.2705061,0,true,false,467
591612757272711168,2000,537,0.2685,22,true,false,2755
591613536650002435,1882,807,0.42879915,5,false,false,1604
591629521134039041,892,182,0.20403588,1,false,false,1643
591635185889751040,85,56,0.65882355,4,true,false,6067
591653448904548352,714,439,0.61484593,7,true,false,4667
591657329281474560,1970,1282,0.6507614,55,false,false,17008
591673543571677184,2001,918,0.4587706,24,true,false,6921
591682963034746880,74,19,0.25675675,0,false,false,237
591705461902147585,195,37,0.1897436,0,false,false,863
591732215807016960,1189,1123,0.94449115,57,true,false,13531
591742511707656192,65,10,0.15384616,0,false,false,56
591761498688491520,1080,630,0.5833333,46,true,false,25076
591784549056524288,5571,4956,0.8896069,33,false,false,6275
591807116890931200,132,75,0.5681818,0,false,false,1277
591857283086192640,164,122,0.74390244,1,true,false,1662
591942268287856640,4062,3702,0.91137373,85,false,false,66507
592001009284554752,10819,9903,0.9153341,190,false,false,119373
592055889688932353,269,88,0.32713756,6,true,false,280
592510539785326592,1053,344,0.32668567,12,true,false,5873
592729198080450560,709,880,1.2411847,31,true,false,74447
592771911563792385,4036,7476,1.852329,123,true,false,3748
591618348921856001,816,169,0.20710784,4,false,false,1015
590783181323776000,150,11,0.07333333,0,false,false,6
590797557971849216,450,286,0.63555557,6,true,false,8605
590905225281675264,19,4,0.21052632,0,false,false,94
591227884099993600,1998,1691,0.8463463,52,true,false,22802
591343867984617472,340,7971,23.444118,256,true,true,28619
591346691577671682,92,18,0.19565217,1,false,false,677
591468325760143360,177,88,0.49717513,6,true,false,4552
590765254403063808,383,316,0.82506526,0,false,false,7526
590882841099169792,1198,42529,35.5,904,true,false,101044
590847962470842369,1069,36076,33.74743,422,true,false,54451
591459053575909376,470,156186,332.31064,839,true,false,101853
591459054179864576,258,46200,179.06976,181,true,false,10352
592101088544821248,458,378,0.8253275,43,true,false,42832
592005931447136256,260,86,0.33076924,5,false,false,3045
591392933149941760,125,124,0.992,13,true,false,9021
591287539245408256,1571,1022,0.65054107,24,true,false,2602
591291209009737728,1617,691,0.42733458,5,true,false,2760
591291982850428928,5417,5656,1.0441203,75,false,false,17547
591296736360067073,2001,271,0.13543229,4,false,false,1142
591297061959643137,71,17,0.23943663,0,false,false,1787
591302734562877442,63,7,0.11111111,0,false,false,17
591306252833132545,124,62,0.5,2,false,false,645
591309461807095808,830,155,0.18674698,3,false,false,10445
591310866659803136,1977,243,0.1229135,5,false,false,11602
591311696666460162,1038,2332,2.246628,68,false,false,139364
591313574057902080,1915,1950,1.0182768,18,false,false,8381
591319246036193281,2854,2894,1.0140154,119,false,false,114913
591319758554955776,145,89,0.6137931,4,true,false,8128
591321582200430592,1987,1039,0.52289885,12,true,false,15394
591321991237373953,28,17,0.60714287,1,false,false,1361
591325273775177728,1995,1145,0.57393485,3,true,false,5791
591329211073187840,318,315,0.990566,6,false,false,30700
591332294746476544,102,21,0.20588236,2,false,false,987
591336719133315072,328,41,0.125,0,false,false,153
591337203927678976,127,17,0.13385826,0,false,false,531
591337771526017024,133,173,1.3007519,3,true,false,418
591341241926819840,1999,1354,0.67733866,25,true,false,2615
591344141348438016,1777,1529,0.86043894,7,true,false,940
591360784841707520,28,8,0.2857143,0,false,false,31
591366862379687937,1522,212,0.1392904,1,false,false,480
591369737482805248,2002,1813,0.9055944,75,false,false,63153
591371770763939841,2001,351,0.1754123,22,false,false,67168
591372453672144896,367,272,0.7411444,12,false,false,434
591375007076454400,11237,10835,0.96422535,90,true,false,7176
591377798981234688,2003,1416,0.7069396,10,false,false,8475
591378562487341056,3891,4901,1.2595733,183,true,false,28028
591381118919643136,123,1180,9.593496,9,false,false,4146
591383072806801408,1484,329,0.22169812,3,false,false,2023
591383147381661696,215,75,0.3488372,5,false,false,6684
591402416651677696,2002,358,0.17882118,3,false,false,529
591415978803785728,2000,1979,0.9895,28,true,false,20358
591419501578706944,1981,3934,1.9858657,113,true,false,10472
591436055431274496,553,388,0.7016275,32,true,false,2424
591437693277581312,3571,3329,0.93223184,64,false,false,42054
591447703428673536,99,128,1.2929293,2,false,false,5808
591459643701858304,347,306,0.8818444,3,true,false,37701
591472653992497153,1486,1203,0.8095558,7,true,false,155
591491659226943488,1123,385,0.3428317,6,false,false,3966
591494731915362304,28,420,15.0,15,false,false,7668
591497277203550210,323,259,0.8018576,15,false,false,27967
591498373242294273,14,305,21.785715,9,false,false,4578
591527702919782400,295,96,0.32542372,1,false,false,4937
591528741047787520,1549,607,0.39186573,3,true,false,384
591559205984677888,562,479,0.85231316,76,true,false,9968
591573295117533184,603,14010,23.233831,74,true,false,35400
591577285670625280,883,227,0.25707814,1,false,false,1319
591580117450756096,93,35,0.37634408,0,false,false,303
591598177997955072,184,41,0.2228261,0,true,false,602
591629028945100801,275,26,0.094545454,0,false,false,21
591632911230599168,695,227,0.3266187,2,true,false,5395
591634090274652160,494,157,0.31781375,3,true,false,505
591636531447615488,1102,1374,1.2468239,32,false,false,20095
591648869382955008,1760,724,0.41136363,4,false,false,15256
591652757083447297,264,116,0.43939394,2,false,false,151
591763238846476288,1065,1096,1.0291079,38,true,false,7238
591794083036798976,300,239,0.7966667,0,false,false,3600
591921959207702529,367,137,0.373297,2,true,false,4848
592191711452930048,28,6,0.21428572,0,false,false,10
591471224447897601,16065,23294,1.4499844,218,false,false,15681
590694902092210177,664,936,1.4096385,25,true,false,5203
590764675433824256,1480,63761,43.081757,346,true,true,48103
590764675454763008,4737,23868,5.038632,153,true,true,31568
590764730756694016,4904,49364,10.066069,359,true,true,41455
590781747618418688,1277,961,0.752545,38,true,false,6027
590782350981779456,1910,1540,0.8062827,46,true,false,4325
590784022156091392,1277,961,0.752545,38,true,false,6028
590794936775114752,189,13834,73.19577,134,true,true,30751
590819042073698304,1961,1145,0.5838858,18,true,false,82073
590900264745369600,71,61,0.85915494,0,false,false,4195
591129981297696768,973,1316,1.352518,69,true,false,6535
591133214342787072,432,248,0.5740741,4,false,false,2287
592283858667577346,195,87,0.44615385,1,false,false,48651
592480456542662657,697,705,1.0114777,37,false,false,55913
591500646114676736,6,721,120.166664,30,true,false,278370
591483622739193856,2177,2406,1.1051906,21,true,false,16624
591502877266292736,212,137,0.6462264,3,false,false,10775
594853808443887616,1292,339,0.2623839,3,false,false,25978
595503994279079937,112,7,0.0625,0,false,false,13
595695867761434624,100,15,0.15,0,false,false,65
594246316030431232,161,128,0.7950311,2,false,false,105
594353567898578944,344,6271,18.22965,8,false,false,1786
594421744804311041,924,633,0.6850649,16,false,false,2610
594423035660120065,47,86,1.8297873,1,false,false,4902
594444246045753344,4,2894,723.5,7,false,false,6785
594478103264563200,827,191,0.23095526,0,false,false,619
594565987720110080,1942,1584,0.815654,57,false,false,22308
594576506669510656,11,2,0.18181819,0,false,false,1
594632129243406336,426,277,0.65023476,2,false,false,5496
594770344314966017,288,78,0.27083334,1,false,false,1407
594829329659461634,381,773,2.0288713,0,false,false,2651
594832254288826368,1020,921,0.90294117,35,false,false,25960
595020878166892545,5509,5529,1.0036304,75,false,false,42443
595239599342886914,843,64,0.07591934,3,true,false,3505
595383256280793088,154,157,1.0194805,7,true,false,1435
595497626302156800,314,229,0.72929937,5,true,false,10577
595513361766354944,720,4378,6.0805554,27,true,false,41523
594047102159720448,286,216,0.75524473,1,true,false,984
594567019107725312,561,185,0.32976827,2,false,false,2109
594877246420160512,82,723,8.817073,26,false,false,52547
594933621439475712,520,376,0.72307694,12,true,false,2899
594221261850419200,92,315,3.423913,4,true,false,5137
594227794080464896,120,567,4.725,8,false,false,2172
594322212728885249,1,1665,1665.0,27,true,false,8990
594329724773478400,40,40,1.0,2,false,false,756
594332806416732160,1031,708,0.6867119,18,false,false,17531
594359442474291200,66,23,0.34848484,3,false,false,1728
594382507753123841,334,2378,7.1197605,116,false,false,386007
594401567467556864,1188,614,0.51683503,20,true,false,4560
594474461132300288,1276,734,0.5752351,67,true,false,3099
594556887875657729,609,221,0.36288998,4,false,false,797
594560885571457024,170,49,0.2882353,0,false,false,141
594569124782583808,83,1290,15.542169,6,false,false,11636
594615242694459392,253,63,0.24901186,0,false,false,38
594698914919395328,420,227,0.5404762,9,true,false,1423
