image_id	image_url	annotation	event
sandyA_fake_19	http://l3.yimg.com/bt/api/res/1.2/m5tj_pw4FbU3negxSb54VA--/YXBwaWQ9eW5ld3M7cT04NTt3PTYzMA--/http://media.zenfs.com/en/blogs/trending-now/washington_bridge.jpg	fake	sandy
sandyA_fake_20	http://l2.yimg.com/bt/api/res/1.2/nabnuM44UYtLneCCrvWyDA--/YXBwaWQ9eW5ld3M7Zmk9aW5zZXQ7aD02MTI7cT04NTt3PTQ1Nw--/http://media.zenfs.com/en_us/News/ap_webfeeds/9ec806be51da1f11130f6a706700d22e.jpg	fake	sandy
sandyA_fake_21	http://now24.gr/wp-content/uploads/2011/12/skulos4.jpg	fake	sandy
sandyA_fake_22	http://distilleryimage3.ak.instagram.com/90c7a22a246911e2935222000a1cfdeb_6.jpg	fake	sandy
sandyA_fake_23	http://distilleryimage8.ak.instagram.com/f4b77d4c242c11e2b93522000a1fc2df_6.jpg	fake	sandy
sandyA_fake_24	http://distilleryimage8.ak.instagram.com/2ce2a1f2237811e2a23c22000a1f9d66_6.jpg	fake	sandy
sandyA_fake_25	http://distilleryimage2.ak.instagram.com/13a4baf8238811e2a95722000a9f09e9_6.jpg	fake	sandy
sandyA_fake_26	http://distilleryimage8.ak.instagram.com/1206d16c231611e2bed91231381f2878_6.jpg	fake	sandy
sandyA_fake_27	http://distilleryimage9.ak.instagram.com/659bd0b422e111e294a422000a1f9874_6.jpg	fake	sandy
sandyA_fake_28	http://distilleryimage8.ak.instagram.com/198d740022f711e284b222000a1fbcf6_6.jpg	fake	sandy
sandyA_fake_29	http://distilleryimage1.ak.instagram.com/9812f32222e311e28dc022000a1f8c21_6.jpg	fake	sandy
sandyA_fake_30	http://distilleryimage5.ak.instagram.com/2fd9c33e230211e2807c22000a1fba57_6.jpg	fake	sandy
sandyA_fake_31	http://distilleryimage5.ak.instagram.com/27d140b621ec11e2873222000a1f9e77_6.jpg	fake	sandy
sandyA_fake_32	http://cdn.topsy.com/imgsrv/r?c=1&s=1&h=150&w=150&u=http%3A//twitpic.com/b8j469	fake	sandy
sandyA_fake_33	http://distilleryimage8.ak.instagram.com/f7a44af223d811e2827612313814176c_6.jpg	fake	sandy
sandyA_fake_34	http://distilleryimage10.ak.instagram.com/c25c7a9021ee11e299a722000a9d0ee0_6.jpg	fake	sandy
sandyA_fake_35	http://distilleryimage8.ak.instagram.com/d3ec68fa22d511e2854522000a1f9e45_6.jpg	fake	sandy
sandyA_fake_36	http://maisonneuve.org/static/uploads/fake-hurricane-sandy-photo-cat.jpeg	fake	sandy
sandyA_fake_37	http://d3j5vwomefv46c.cloudfront.net/photos/large/679596788.jpg?1351553416	fake	sandy
sandyA_fake_38	http://distilleryimage10.ak.instagram.com/5960438c222011e284fa22000a1f9c87_6.jpg	fake	sandy
sandyA_fake_39	http://media.theweek.com/img/generic/FakeSandy9.jpg	fake	sandy
sandyA_fake_40	http://distilleryimage5.ak.instagram.com/3b7bc36e22e311e2a24f12313820439c_6.jpg	fake	sandy
sandyA_fake_41	http://distilleryimage2.ak.instagram.com/966e137e235311e2b07922000a1fbd9b_6.jpg	fake	sandy
sandyA_fake_42	http://distilleryimage5.ak.instagram.com/1929d1fe23a911e294a422000a1f9874_6.jpg	fake	sandy
sandyA_fake_43	http://distilleryimage10.ak.instagram.com/2ba4f532230111e2a3461231381403d8_6.jpg	fake	sandy
sandyA_fake_44	http://distilleryimage5.ak.instagram.com/3492eb9a23fb11e28a0c22000a9d0ded_6.jpg	fake	sandy
sandyA_fake_45	http://distilleryimage3.ak.instagram.com/8e452fd8245811e2bb3e22000a1fb8a8_6.jpg	fake	sandy
sandyA_fake_46	http://distilleryimage11.ak.instagram.com/11d08d10238d11e284b222000a1fbcf6_6.jpg	fake	sandy
sandyA_fake_47	http://distilleryimage0.ak.instagram.com/ac67e1c422a311e29c2d22000a1fb70e_6.jpg	fake	sandy
sandyA_fake_48	http://distilleryimage5.ak.instagram.com/7baf5a84222c11e28e5d22000a1f979a_6.jpg	fake	sandy
sandyA_fake_49	http://distilleryimage4.ak.instagram.com/867c17a821dd11e29e6f22000a9e2992_6.jpg	fake	sandy
sandyB_real_01	https://pbs.twimg.com/media/A6f-tstCIAA3nz0.jpg	real	sandy
sandyB_real_02	https://pbs.twimg.com/media/A6X4rlvCcAAQaAY.jpg	real	sandy
sandyB_real_03	https://pbs.twimg.com/media/A6dVMzYCEAIqAqf.jpg	real	sandy
sandyB_real_04	https://pbs.twimg.com/media/A6bld3YCYAAkLil.jpg	real	sandy
sandyB_real_05	https://pbs.twimg.com/media/A6XykjoCAAAUlsT.jpg	real	sandy
sandyB_real_06	https://pbs.twimg.com/media/A6dUK4SCQAAN1lC.jpg	real	sandy
sandyB_real_07	https://pbs.twimg.com/media/A6dw8M2CMAEr4P9.jpg	real	sandy
sandyB_real_08	https://pbs.twimg.com/media/A6U6YU3CcAApgFH.jpg	real	sandy
sandyB_real_09	https://pbs.twimg.com/media/A6prn6fCAAAH33k.png	real	sandy
sandyB_real_10	https://pbs.twimg.com/media/A6oq67xCIAArDcb.png	real	sandy
sandyB_real_11	https://pbs.twimg.com/media/A6V2IM8CAAAaCW6.png	real	sandy
sandyB_real_12	https://pbs.twimg.com/media/A6dQoxlCUAEZUfB.jpg	real	sandy
sandyB_real_13	https://pbs.twimg.com/media/A6WcmkLCMAAw7l-.jpg	real	sandy
sandyB_real_14	https://pbs.twimg.com/media/A6aeFLcCMAAmoNO.jpg	real	sandy
sandyB_real_15	https://pbs.twimg.com/media/A6Vqf8kCMAA9UjA.jpg	real	sandy
sandyB_real_16	https://pbs.twimg.com/media/A6a5LF9CQAALKZC.jpg	real	sandy
sandyB_real_17	https://pbs.twimg.com/media/A6awMxBCIAAWEB5.jpg	real	sandy
sandyB_real_18	https://pbs.twimg.com/media/A6ZUu2pCEAAvmb6.jpg	real	sandy
sandyB_real_19	https://pbs.twimg.com/media/A6SwpAMCAAA5Oym.jpg	real	sandy
sandyB_real_20	https://pbs.twimg.com/media/A63UPSmCMAEtSOY.jpg	real	sandy
sandyB_real_21	https://pbs.twimg.com/media/A6dKCPHCUAEIy7l.jpg	real	sandy
sandyB_real_22	https://pbs.twimg.com/media/A6iCgRmCcAA3_p9.jpg	real	sandy
sandyB_real_23	https://pbs.twimg.com/media/A6fDvgGCcAAU4xz.jpg	real	sandy
sandyB_real_24	https://pbs.twimg.com/media/A6b4zk8CMAAk_zc.jpg	real	sandy
sandyB_real_25	https://pbs.twimg.com/media/A6djl2OCYAEeGk8.jpg	real	sandy
sandyB_real_26	https://pbs.twimg.com/media/A6Vx6rVCYAA8m2e.jpg	real	sandy
sandyB_real_27	https://pbs.twimg.com/media/A6aNtZ2CUAAepb2.jpg	real	sandy
sandyB_real_28	https://pbs.twimg.com/media/A6apSOvCcAEI3n0.jpg	real	sandy
sandyB_real_29	https://pbs.twimg.com/media/A6YCuRDCAAAALMS.jpg	real	sandy
sandyB_real_30	http://actualites.sympatico.ca/wp-content/uploads/2012/10/sandyinondations.jpg	real	sandy
sandyB_real_31	https://pbs.twimg.com/media/A6YEyihCIAMYXDv.jpg	real	sandy
sandyB_real_32	https://pbs.twimg.com/media/A6dJfIDCAAEeZvR.jpg	real	sandy
sandyB_real_33	https://pbs.twimg.com/media/A6ZIHvuCUAExd6q.jpg	real	sandy
sandyB_real_34	https://pbs.twimg.com/media/A6YQdrkCIAAmExn.jpg	real	sandy
sandyB_real_35	https://pbs.twimg.com/media/A6bJg-gCEAAXDF8.jpg	real	sandy
sandyB_real_36	https://pbs.twimg.com/media/A6YgPDxCUAEE426.jpg	real	sandy
sandyB_real_37	https://pbs.twimg.com/media/A6TXy6jCUAAD_lb.jpg	real	sandy
sandyB_real_38	https://pbs.twimg.com/media/A6fUA4aCEAAOQ3g.jpg	real	sandy
sandyB_real_39	https://pbs.twimg.com/media/A6VtMrrCcAALnJ6.jpg	real	sandy
sandyB_real_40	http://darkroom.baltimoresun.com/wp-content/uploads/2012/10/AFP_Getty-155050354-760x506.jpg	real	sandy
sandyB_real_41	https://pbs.twimg.com/media/A63BQX0CQAEcmRj.jpg	real	sandy
sandyB_real_42	https://pbs.twimg.com/media/A6YDuRXCUAAwJmC.jpg	real	sandy
sandyB_real_43	https://pbs.twimg.com/media/A6X6CasCUAAx2Fl.jpg	real	sandy
sandyB_real_44	https://pbs.twimg.com/media/A6YfeH-CIAA0S_8.jpg	real	sandy
sandyB_real_45	http://www.zerohedge.com/sites/default/files/images/user5/imageroot/2012/10/FDR%20underwater.jpg	real	sandy
sandyB_real_46	http://img39.imageshack.us/img39/1142/f2eb9ce4222b11e2adfe220.jpg	real	sandy
sandyB_real_47	https://pbs.twimg.com/media/A6VAqnmCEAECwpW.jpg:large	real	sandy
sandyB_real_48	http://images.brobible.com/wp-content/uploads/files/uploads/images/bro-life/news/hurricane-sandy-crane-nyc.jpeg	real	sandy
